Player,Shirt Number,Nation,Position,Age,Minutes,Goals,Assists_x,Penalty Kicks Made,Penalty Kicks Attempted,Shots Total,Shots on Target,Yellow Cards_x,Red Cards_x,Touches_x,Tackles_x,Interceptions_x,Blocks_x,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals_x,Shot-Creating Actions,Goal-Creating Actions,Passes Completed_x,Passes Attempted_x,Pass Completion %_x,Progressive Passes_x,Carries_x,Progressive Carries_x,Take-Ons Attempted_x,Successful Take-Ons_x,team tag,match tag,player tag,id_team_A,score_team_A,id_team_B,score_team_B,Passes Completed_y,Passes Attempted_y,Pass Completion %_y,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Assists_y,xAG: Exp. Assisted Goals_y,xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes_y,Passes Attempted,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses_x,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Completed,Passes Offside,Passes Blocked_x,Tackles_y,Tackles Won_x,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks_y,Shots Blocked,Passes Blocked_y,Interceptions_y,Tkl+Int,Clearances,Errors,Touches_y,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted_y,Successful Take-Ons_y,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries_y,Total Carrying Distance,Progressive Carrying Distance,Progressive Carries_y,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Rec,Yellow Cards_y,Red Cards_y,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses_y,Interceptions,Tackles Won_y,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Simple_Position,Point_won
Nathan Patterson,2,sct SCO,RB,21-300,90,0,0,0,0,3,0,0,0,70,2,1,2,0.3,0.3,0.0,0,0,32,56,57.1,2,24,3,1,0,d3fd31cc,15addfc7,230f0471,d3fd31cc,0,fd962109,1,32,56,57.1,455,199,17,21,81.0,12,21,57.1,1,9,11.1,0,0.0,0.0,0,1,0,0,2,56,41,14,0,0,0,2,14,0,0,0,0,32,1,1,2,1,2,0,0,2,3,66.7,1,2,0,2,1,3,3,0,70,3,19,26,25,2,70,1,0,0.0,1,100.0,24,135,71,3,1,0,0,0,32,3,0,0,0,1,0,0,2,1,1,0,0,0,2,1,2,33.3,Defenders,0.0
Raul Jimenez,7,mx MEX,FW,32-099,57,0,0,0,0,1,0,0,0,19,0,0,0,0.1,0.1,0.0,0,0,12,17,70.6,1,19,0,0,0,fd962109,15addfc7,b561db50,d3fd31cc,0,fd962109,1,12,17,70.6,139,54,9,11,81.8,1,3,33.3,1,2,50.0,0,0.0,0.0,0,1,1,0,1,17,17,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,0,2,8,9,2,19,0,0,,0,,19,63,26,0,1,0,0,2,19,5,0,0,0,0,1,3,1,0,0,0,0,0,2,1,0,100.0,Forward,1.0
Aleksandar Mitrovic,9,rs SRB,FW,28-330,33,0,0,0,0,2,1,0,0,12,0,0,0,0.2,0.2,0.0,2,1,4,8,50.0,1,5,0,3,3,fd962109,15addfc7,3925dbd6,d3fd31cc,0,fd962109,1,4,8,50.0,78,24,1,3,33.3,2,4,50.0,1,1,100.0,0,0.0,0.0,0,1,1,0,1,8,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,0,1,6,6,4,12,3,3,100.0,0,0.0,5,29,15,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,66.7,Forward,1.0
Willian,20,br BRA,LW,35-003,45,0,0,0,0,0,0,1,0,33,1,0,0,0.0,0.0,0.0,1,0,23,28,82.1,1,25,2,2,1,fd962109,15addfc7,8b9ebd03,d3fd31cc,0,fd962109,1,23,28,82.1,381,70,10,12,83.3,7,9,77.8,3,4,75.0,0,0.0,0.0,1,3,1,0,1,28,26,2,1,0,0,0,0,1,0,0,0,23,0,0,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,33,0,3,19,11,0,33,2,1,50.0,1,50.0,25,119,55,2,3,0,3,0,26,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Forward,1.0
Bobby De Cordova-Reid,14,jm JAM,LW,30-191,45,1,0,0,0,3,1,0,0,29,1,0,2,1.1,1.1,0.0,0,0,11,18,61.1,2,17,4,0,0,fd962109,15addfc7,0f7533cd,d3fd31cc,0,fd962109,1,11,18,61.1,134,32,6,7,85.7,4,5,80.0,0,2,0.0,0,0.0,0.0,0,1,0,0,2,18,17,1,0,0,0,0,0,1,0,0,0,11,0,2,1,1,1,0,0,1,1,100.0,0,2,1,1,0,1,2,0,29,1,9,10,11,4,29,0,0,,0,,17,117,83,4,2,1,1,0,19,6,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0.0,Forward,1.0
Harry Wilson,8,wls WAL,RW,26-143,90,0,0,0,0,1,0,0,0,34,1,0,1,0.1,0.1,0.4,5,1,27,29,93.1,4,33,3,1,1,fd962109,15addfc7,c6dc9ecd,d3fd31cc,0,fd962109,1,27,29,93.1,412,93,16,16,100.0,7,9,77.8,3,3,100.0,0,0.4,0.2,2,3,3,2,4,29,29,0,0,0,0,2,0,0,0,0,0,27,0,0,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0,34,0,5,17,12,2,34,1,1,100.0,0,0.0,33,228,111,3,1,1,1,2,34,6,0,0,0,0,3,0,2,0,1,0,0,0,2,0,1,0.0,Forward,1.0
Tom Cairney,10,sct SCO,LM,32-204,57,0,0,0,0,1,0,0,0,44,0,0,1,0.0,0.0,0.0,3,0,32,39,82.1,3,36,0,0,0,fd962109,15addfc7,a8748947,d3fd31cc,0,fd962109,1,32,39,82.1,431,83,22,24,91.7,7,8,87.5,2,3,66.7,0,0.0,0.1,1,2,1,0,3,39,36,2,1,0,0,0,0,0,0,0,0,32,1,2,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,44,0,2,29,13,1,44,0,0,,0,,36,162,62,0,1,0,0,4,36,2,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,100.0,Midfielders,1.0
Andreas Pereira,18,br BRA,LM,27-223,33,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,6,11,54.5,1,9,0,1,0,fd962109,15addfc7,6639e500,d3fd31cc,0,fd962109,1,6,11,54.5,79,30,4,6,66.7,0,2,0.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,11,10,1,0,0,0,1,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,16,2,2,7,7,1,16,1,0,0.0,1,100.0,9,36,6,0,0,0,1,0,11,4,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,100.0,Midfielders,1.0
Sasa Lukic,28,rs SRB,CM,26-364,90,0,0,0,0,1,0,0,0,70,1,1,1,0.0,0.0,0.1,1,0,60,67,89.6,4,57,0,0,0,fd962109,15addfc7,c6e8cf1f,d3fd31cc,0,fd962109,1,60,67,89.6,1001,204,23,26,88.5,32,33,97.0,4,5,80.0,0,0.1,0.0,1,3,0,0,4,67,63,3,3,0,0,0,0,0,0,0,0,60,1,1,1,1,0,1,0,1,1,100.0,0,1,0,1,1,2,2,0,70,2,22,45,5,0,70,0,0,,0,,57,251,99,0,2,0,0,0,56,1,0,0,0,1,0,0,0,1,1,0,0,0,4,0,0,,Midfielders,1.0
Harrison Reed,6,eng ENG,RM,28-197,90,0,0,0,0,0,0,0,0,44,1,1,1,0.0,0.0,0.1,1,0,31,39,79.5,2,32,0,0,0,fd962109,15addfc7,803ae100,d3fd31cc,0,fd962109,1,31,39,79.5,430,93,18,22,81.8,8,9,88.9,3,5,60.0,0,0.1,0.1,1,2,1,0,2,39,35,4,3,0,0,2,0,1,0,1,0,31,0,1,1,0,1,0,0,1,2,50.0,1,1,1,0,1,2,1,0,44,2,13,19,12,1,44,0,0,,0,,32,138,24,0,1,0,1,0,31,2,0,0,0,0,3,0,2,1,0,0,0,0,5,0,1,0.0,Midfielders,1.0
Antonee Robinson,33,us USA,LB,26-004,90,0,0,0,0,0,0,0,0,78,3,0,1,0.0,0.0,0.0,0,0,52,67,77.6,4,46,0,1,0,fd962109,15addfc7,289601e6,d3fd31cc,0,fd962109,1,52,67,77.6,931,453,25,27,92.6,18,24,75.0,8,11,72.7,0,0.0,0.0,0,3,0,0,4,67,55,12,1,0,0,3,11,0,0,0,0,52,0,2,3,0,2,0,1,2,4,50.0,2,1,0,1,0,3,5,0,78,6,29,29,20,3,78,1,0,0.0,1,100.0,46,132,61,0,1,0,1,0,47,6,0,0,0,0,2,0,3,0,0,0,0,0,6,3,1,75.0,Defenders,1.0
Tim Ream,13,us USA,CB,35-311,90,0,0,0,0,0,0,0,0,76,0,0,0,0.0,0.0,0.0,0,0,62,70,88.6,5,59,1,0,0,fd962109,15addfc7,28b40c9c,d3fd31cc,0,fd962109,1,62,70,88.6,1192,462,20,21,95.2,38,42,90.5,4,6,66.7,0,0.0,0.0,0,6,0,0,5,70,68,1,0,0,2,0,0,0,0,0,0,62,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0,76,11,39,37,0,0,76,0,0,,0,,59,328,224,1,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,60.0,Defenders,1.0
Issa Diop,31,fr FRA,CB,26-215,90,0,0,0,0,0,0,0,0,91,1,0,2,0.0,0.0,0.0,0,0,73,80,91.3,4,72,2,0,0,fd962109,15addfc7,a712ca2b,d3fd31cc,0,fd962109,1,73,80,91.3,1297,446,28,30,93.3,42,44,95.5,3,4,75.0,0,0.0,0.0,0,5,0,0,4,80,78,2,2,0,0,0,0,0,0,0,0,73,0,2,1,0,1,0,0,1,2,50.0,1,2,1,1,0,1,9,0,91,13,55,36,1,0,91,0,0,,0,,72,454,331,2,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,66.7,Defenders,1.0
Kenny Tete,2,nl NED,RB,27-307,90,0,0,0,0,0,0,1,0,84,1,2,1,0.0,0.0,0.1,3,0,58,72,80.6,6,52,2,3,1,fd962109,15addfc7,77d7c96f,d3fd31cc,0,fd962109,1,58,72,80.6,851,309,35,39,89.7,17,22,77.3,4,7,57.1,0,0.1,0.0,1,2,1,1,6,72,59,13,2,0,0,2,11,0,0,0,0,58,0,2,1,1,0,1,0,0,1,0.0,1,1,1,0,2,3,6,0,84,7,41,33,12,0,84,3,1,33.3,1,33.3,52,197,84,2,2,0,0,1,51,4,1,0,0,2,1,0,2,2,1,0,0,0,4,0,0,,Defenders,1.0
William Osula,32,dk DEN,FW,20-008,90,0,0,0,0,2,0,1,0,22,0,0,1,0.2,0.2,0.0,0,0,6,9,66.7,0,13,1,2,0,1df6b87e,55fd92c7,7b355808,1df6b87e,0,47c64c55,1,6,9,66.7,109,10,3,4,75.0,1,1,100.0,1,2,50.0,0,0.0,0.0,0,1,1,1,0,9,9,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,22,0,3,8,11,2,22,2,0,0.0,1,50.0,13,71,11,1,1,0,3,2,15,5,1,0,0,3,3,2,1,0,0,0,0,0,2,1,12,7.7,Forward,0.0
Ben Osborn,23,eng ENG,LW,29-007,86,0,0,0,0,1,0,0,0,41,2,0,6,0.1,0.1,0.0,0,0,11,22,50.0,3,11,0,1,0,1df6b87e,55fd92c7,79bc4c45,1df6b87e,0,47c64c55,1,11,22,50.0,119,49,7,11,63.6,2,4,50.0,0,4,0.0,0,0.0,0.0,0,0,0,0,3,22,19,3,1,0,0,2,0,0,0,0,0,11,0,0,2,0,0,1,1,1,2,50.0,1,6,0,6,0,2,3,0,41,0,10,19,13,1,41,1,0,0.0,1,100.0,11,56,5,0,0,0,2,0,16,2,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,,Forward,0.0
Andre Brooks,35,eng ENG,LW,19-357,4,0,0,0,0,0,0,0,0,12,0,0,1,0.0,0.0,0.0,0,0,8,9,88.9,0,6,0,0,0,1df6b87e,55fd92c7,5f346071,1df6b87e,0,47c64c55,1,8,9,88.9,132,58,5,5,100.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,0,0,0,0,9,8,1,0,0,0,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,12,0,2,6,5,1,12,0,0,,0,,6,39,19,0,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,Forward,0.0
Benie Traore,11,ci CIV,RW,20-255,86,0,0,0,0,0,0,0,0,20,2,0,1,0.0,0.0,0.3,2,0,10,12,83.3,3,14,2,5,0,1df6b87e,55fd92c7,77816c91,1df6b87e,0,47c64c55,1,10,12,83.3,169,50,5,5,100.0,4,5,80.0,1,1,100.0,0,0.3,0.1,2,1,2,0,3,12,12,0,0,1,0,0,0,0,0,0,0,10,0,1,2,1,0,1,1,0,2,0.0,2,1,0,1,0,2,0,0,20,1,4,6,11,1,20,5,0,0.0,5,100.0,14,126,55,2,2,0,1,1,8,5,0,0,0,5,1,0,0,0,1,0,0,0,7,0,4,0.0,Forward,0.0
Antwoine Hackford,39,eng ENG,RW,19-145,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,1df6b87e,55fd92c7,a7588cdc,1df6b87e,0,47c64c55,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Forward,0.0
Max Lowe,3,eng ENG,LM,26-093,79,0,0,0,0,0,0,0,0,33,8,1,1,0.0,0.0,0.0,1,0,12,18,66.7,3,9,0,0,0,1df6b87e,55fd92c7,7af88b33,1df6b87e,0,47c64c55,1,12,18,66.7,145,78,8,12,66.7,4,5,80.0,0,0,,0,0.0,0.0,1,1,0,0,3,18,17,1,0,0,0,0,1,0,0,0,0,12,0,1,8,5,6,2,0,1,3,33.3,2,1,1,0,1,9,4,0,33,4,16,13,4,0,33,0,0,,0,,9,44,18,0,1,0,0,0,11,0,0,0,0,2,1,0,0,1,5,0,0,0,2,0,0,,Midfielders,0.0
Yasser Larouci,27,dz ALG,"LB,LM",22-223,11,0,0,0,0,0,0,0,0,10,1,2,0,0.0,0.0,0.0,0,0,5,5,100.0,0,2,0,0,0,1df6b87e,55fd92c7,0ed063d6,1df6b87e,0,47c64c55,1,5,5,100.0,109,64,3,3,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,2,0,0,0,5,4,1,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,1,0,0,,0,0,0,0,2,3,1,0,10,0,2,5,3,0,10,0,0,,0,,2,25,24,0,1,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0.0,Defenders,0.0
Oliver Norwood,16,nir NIR,"CM,LM",32-122,90,0,0,0,0,2,1,0,0,57,1,1,3,0.0,0.0,0.1,4,0,35,49,71.4,4,26,0,0,0,1df6b87e,55fd92c7,43439614,1df6b87e,0,47c64c55,1,35,49,71.4,792,351,12,13,92.3,12,19,63.2,11,16,68.8,0,0.1,0.1,2,5,0,0,4,49,41,8,3,0,0,5,0,5,0,4,0,35,0,0,1,1,1,0,0,0,2,0.0,2,3,1,2,1,2,1,0,57,2,11,34,12,0,57,0,0,,0,,26,81,18,0,0,0,1,1,32,1,0,0,0,1,0,0,5,1,1,0,0,0,4,1,3,25.0,Midfielders,0.0
Chris Basham,6,eng ENG,CM,35-023,79,0,0,0,0,0,0,0,0,32,1,2,3,0.0,0.0,0.0,0,0,18,21,85.7,1,12,0,1,0,1df6b87e,55fd92c7,1aa84968,1df6b87e,0,47c64c55,1,18,21,85.7,179,29,14,17,82.4,2,2,100.0,0,0,,0,0.0,0.0,0,2,0,0,1,21,21,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,1,0,0,1,0.0,1,3,1,2,2,3,2,0,32,4,13,15,4,1,32,1,0,0.0,1,100.0,12,42,18,0,1,0,0,2,12,1,0,0,0,0,1,0,0,2,0,0,0,0,4,4,2,66.7,Midfielders,0.0
Vinicius Souza,21,br BRA,"RM,CM",24-056,11,0,0,0,0,0,0,0,0,8,2,0,0,0.0,0.0,0.0,1,0,3,5,60.0,1,4,0,0,0,1df6b87e,55fd92c7,6a8a7af8,1df6b87e,0,47c64c55,1,3,5,60.0,49,23,1,2,50.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,1,1,0,0,,0,0,0,0,0,2,0,0,8,0,1,5,2,0,8,0,0,,0,,4,24,7,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Midfielders,0.0
George Baldock,2,gr GRE,"RM,RB",30-156,90,0,0,0,0,0,0,0,0,52,2,0,2,0.0,0.0,0.0,2,0,27,43,62.8,3,24,1,1,1,1df6b87e,55fd92c7,394854c4,1df6b87e,0,47c64c55,1,27,43,62.8,386,179,18,23,78.3,7,9,77.8,1,7,14.3,0,0.0,0.0,0,1,1,0,3,43,32,10,0,0,0,5,10,0,0,0,0,27,1,3,2,2,1,0,1,0,1,0.0,1,2,0,2,0,2,2,0,52,4,15,15,23,1,52,1,1,100.0,0,0.0,24,98,51,1,1,1,0,2,24,3,0,0,0,2,2,0,5,0,2,0,0,0,8,0,2,0.0,Midfielders,0.0
Jack Robinson,19,eng ENG,CB,29-345,79,0,0,0,0,0,0,0,0,33,0,1,3,0.0,0.0,0.0,0,0,11,21,52.4,0,9,0,0,0,1df6b87e,55fd92c7,7399c7a8,1df6b87e,0,47c64c55,1,11,21,52.4,168,85,7,8,87.5,3,6,50.0,1,4,25.0,0,0.0,0.0,0,0,0,0,0,21,17,4,0,0,0,0,4,0,0,0,0,11,0,3,0,0,0,0,0,0,0,,0,3,2,1,1,1,4,0,33,8,23,7,3,1,33,0,0,,0,,9,23,1,0,0,0,3,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,2,0.0,Defenders,0.0
Anis Ben Slimane,25,tn TUN,"CM,CB",22-149,11,0,0,0,0,0,0,1,0,6,0,1,0,0.0,0.0,0.0,0,0,0,2,0.0,0,4,0,1,0,1df6b87e,55fd92c7,9ade9ce1,1df6b87e,0,47c64c55,1,0,2,0.0,0,0,0,2,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,6,0,0,2,5,2,6,1,0,0.0,1,100.0,4,17,3,0,2,0,0,0,3,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,2,0.0,Midfielders,0.0
John Egan,12,ie IRL,CB,30-296,90,0,0,0,0,1,0,0,0,38,1,2,1,0.0,0.0,0.0,0,0,8,23,34.8,1,10,0,0,0,1df6b87e,55fd92c7,debe38a0,1df6b87e,0,47c64c55,1,8,23,34.8,191,123,2,6,33.3,2,5,40.0,4,11,36.4,0,0.0,0.0,0,0,1,0,1,23,20,2,2,0,0,0,0,0,0,0,0,8,1,0,1,1,1,0,0,1,3,33.3,2,1,1,0,2,3,11,0,38,9,23,11,4,3,38,0,0,,0,,10,17,2,0,0,0,0,1,11,0,0,0,0,1,0,0,0,2,1,0,0,0,5,4,3,57.1,Defenders,0.0
Anel Ahmedhodzic,15,ba BIH,CB,24-139,90,0,0,0,0,2,0,1,0,42,2,1,1,0.1,0.1,0.0,1,0,17,27,63.0,1,18,1,1,1,1df6b87e,55fd92c7,eab957a3,1df6b87e,0,47c64c55,1,17,27,63.0,224,92,11,13,84.6,5,7,71.4,0,5,0.0,0,0.0,0.0,0,2,0,0,1,27,26,1,0,0,0,0,1,0,0,0,0,17,0,0,2,1,1,0,1,1,2,50.0,1,1,1,0,1,3,8,0,42,4,16,21,6,1,42,1,1,100.0,0,0.0,18,57,29,1,1,0,0,2,18,1,1,0,0,3,1,0,0,1,1,0,0,0,5,2,0,100.0,Defenders,0.0
Odsonne Edouard,22,fr FRA,FW,25-208,90,1,0,0,0,7,3,0,0,35,3,0,1,1.0,1.0,0.2,5,0,10,13,76.9,2,22,1,3,2,47c64c55,55fd92c7,0562b7f1,1df6b87e,0,47c64c55,1,10,13,76.9,99,21,8,9,88.9,1,2,50.0,0,0,,0,0.2,0.1,2,0,1,0,2,13,12,1,0,0,0,0,0,0,0,0,0,10,0,1,3,1,1,0,2,0,0,,0,1,0,1,0,3,0,0,35,0,3,13,19,9,35,3,2,66.7,1,33.3,22,85,44,1,0,1,7,1,25,4,0,0,0,1,3,1,0,0,1,0,0,0,2,3,4,42.9,Forward,1.0
Jeffrey Schlupp,15,gh GHA,LW,30-232,90,0,0,0,0,2,1,0,0,40,4,0,0,0.1,0.1,0.0,4,0,17,28,60.7,3,30,0,4,3,47c64c55,55fd92c7,3312f911,1df6b87e,0,47c64c55,1,17,28,60.7,207,44,9,14,64.3,6,7,85.7,0,4,0.0,0,0.0,0.1,2,2,0,0,3,28,28,0,0,0,0,0,0,0,0,0,0,17,0,1,4,1,2,1,1,2,2,100.0,0,0,0,0,0,4,0,0,40,1,7,19,15,2,40,4,3,75.0,1,25.0,30,153,73,0,4,0,3,2,30,4,0,0,0,0,1,0,0,0,1,0,0,0,7,1,0,100.0,Forward,1.0
Jordan Ayew,9,gh GHA,RW,31-335,90,0,1,0,0,2,1,0,0,61,1,1,4,0.1,0.1,0.7,4,1,34,46,73.9,1,38,4,4,1,47c64c55,55fd92c7,da052c14,1df6b87e,0,47c64c55,1,34,46,73.9,448,51,21,24,87.5,9,13,69.2,1,3,33.3,1,0.7,0.5,2,0,1,1,1,46,46,0,0,0,0,5,0,0,0,0,0,34,0,3,1,0,0,1,0,0,0,,0,4,0,4,1,2,0,0,61,1,4,25,32,6,61,4,1,25.0,1,25.0,38,222,106,4,5,1,2,8,44,9,0,0,0,2,2,1,5,1,0,0,0,0,4,1,0,100.0,Forward,1.0
Eberechi Eze,10,eng ENG,AM,25-044,90,0,0,0,0,8,0,0,0,76,0,0,1,0.5,0.5,0.5,13,0,44,55,80.0,4,51,3,2,2,47c64c55,55fd92c7,ae4fc6a4,1df6b87e,0,47c64c55,1,44,55,80.0,708,238,17,19,89.5,19,21,90.5,5,9,55.6,0,0.5,0.4,7,4,2,0,4,55,45,10,5,0,0,9,0,5,1,4,0,44,0,2,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,76,1,2,33,42,8,76,2,2,100.0,0,0.0,51,224,101,3,3,2,5,2,59,12,0,0,0,1,5,0,9,0,0,0,0,0,4,2,3,40.0,Midfielders,1.0
Cheick Doucoure,28,ml MLI,DM,23-216,90,0,0,0,0,1,1,0,0,57,2,0,1,0.0,0.0,0.1,4,0,38,46,82.6,4,39,0,0,0,47c64c55,55fd92c7,ce4f40c7,1df6b87e,0,47c64c55,1,38,46,82.6,638,210,15,17,88.2,21,26,80.8,2,3,66.7,0,0.1,0.0,3,3,1,0,4,46,45,1,1,0,0,0,0,0,0,0,0,38,0,0,2,1,0,0,2,2,2,100.0,0,1,0,1,0,2,0,0,57,1,9,37,12,1,57,0,0,,0,,39,173,50,0,1,0,6,1,44,0,0,0,0,2,0,0,0,0,1,0,0,0,7,1,1,50.0,Midfielders,1.0
Jefferson Lerma,8,co COL,DM,28-291,90,0,0,0,0,1,0,0,0,80,3,1,1,0.0,0.0,0.0,5,1,58,73,79.5,7,43,2,1,1,47c64c55,55fd92c7,9b5ce51a,1df6b87e,0,47c64c55,1,58,73,79.5,895,310,30,34,88.2,26,33,78.8,1,2,50.0,0,0.0,0.0,1,6,0,0,7,73,70,3,3,0,0,0,0,0,0,0,0,58,0,2,3,3,0,3,0,1,1,100.0,0,1,0,1,1,4,2,0,80,1,16,56,10,1,80,1,1,100.0,0,0.0,43,261,139,2,3,1,0,3,49,4,0,0,0,2,2,0,0,1,3,0,0,0,4,12,1,92.3,Midfielders,1.0
Tyrick Mitchell,3,eng ENG,LB,23-345,90,0,0,0,0,0,0,0,0,93,2,0,1,0.0,0.0,0.0,1,0,66,85,77.6,3,57,1,1,1,47c64c55,55fd92c7,5cbd1eb0,1df6b87e,0,47c64c55,1,66,85,77.6,1019,429,32,36,88.9,29,33,87.9,3,8,37.5,0,0.0,0.0,0,2,1,0,3,85,65,19,1,0,0,0,18,0,0,0,0,66,1,4,2,1,1,1,0,0,1,0.0,1,1,0,1,0,2,4,0,93,2,34,44,18,1,93,1,1,100.0,0,0.0,57,218,115,1,0,0,1,0,55,7,0,0,0,0,2,0,0,0,1,0,0,0,11,1,1,50.0,Defenders,1.0
Marc Guehi,6,eng ENG,CB,23-030,89,0,0,0,0,1,0,0,0,91,1,2,2,0.0,0.0,0.0,3,0,74,83,89.2,3,62,0,1,1,47c64c55,55fd92c7,d0706b27,1df6b87e,0,47c64c55,1,74,83,89.2,1696,551,13,16,81.3,49,51,96.1,12,15,80.0,0,0.0,0.0,1,5,0,0,3,83,76,7,7,0,2,0,0,0,0,0,0,74,0,0,1,0,1,0,0,0,0,,0,2,2,0,2,3,2,0,91,8,50,41,1,1,91,1,1,100.0,0,0.0,62,271,119,0,0,0,1,0,64,0,0,0,0,0,2,0,0,2,0,0,0,0,4,3,2,60.0,Defenders,1.0
James Tomkins,5,eng ENG,CB,34-136,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,47c64c55,55fd92c7,e7ca0439,1df6b87e,0,47c64c55,1,1,1,100.0,8,6,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Defenders,1.0
Joachim Andersen,16,dk DEN,CB,27-073,90,0,0,0,0,2,2,0,0,99,3,0,1,0.2,0.2,0.1,5,0,78,86,90.7,10,69,4,2,2,47c64c55,55fd92c7,e34fc66d,1df6b87e,0,47c64c55,1,78,86,90.7,1942,830,15,18,83.3,48,50,96.0,15,16,93.8,0,0.1,0.1,2,8,1,0,10,86,85,0,0,1,2,1,0,0,0,0,0,78,1,1,3,1,2,0,1,2,2,100.0,0,1,1,0,0,3,6,0,99,8,41,52,7,2,99,2,2,100.0,0,0.0,69,517,390,4,1,0,0,0,68,0,0,0,0,2,1,0,1,0,1,0,0,0,6,4,1,80.0,Defenders,1.0
